2021/10/26,15:34:05,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:05,stop,0000/00/00,00:00:00
2021/10/26,15:34:06,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:06,stop,0000/00/00,00:00:00
2021/10/26,15:34:06,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:06,stop,0000/00/00,00:00:00
2021/10/26,15:34:06,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:06,stop,0000/00/00,00:00:00
2021/10/26,15:34:06,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:06,stop,0000/00/00,00:00:00
2021/10/26,15:34:06,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:06,stop,0000/00/00,00:00:00
2021/10/26,15:34:06,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:07,stop,0000/00/00,00:00:00
2021/10/26,15:34:07,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:07,stop,0000/00/00,00:00:00
2021/10/26,15:34:07,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:07,stop,0000/00/00,00:00:00
2021/10/26,15:34:07,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:07,stop,0000/00/00,00:00:00
2021/10/26,15:34:07,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:07,stop,0000/00/00,00:00:00
2021/10/26,15:34:07,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:08,stop,0000/00/00,00:00:00
2021/10/26,15:34:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:08,stop,0000/00/00,00:00:00
2021/10/26,15:34:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:08,stop,0000/00/00,00:00:00
2021/10/26,15:34:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:08,stop,0000/00/00,00:00:00
2021/10/26,15:34:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:08,stop,0000/00/00,00:00:00
2021/10/26,15:34:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:08,stop,0000/00/00,00:00:00
2021/10/26,15:34:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:09,stop,0000/00/00,00:00:00
2021/10/26,15:34:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:09,stop,0000/00/00,00:00:00
2021/10/26,15:34:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:09,stop,0000/00/00,00:00:00
2021/10/26,15:34:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:34:09,stop,0000/00/00,00:00:00
2021/10/26,15:34:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:10,stop,0000/00/00,00:00:00
2021/10/26,15:34:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:10,stop,0000/00/00,00:00:00
2021/10/26,15:34:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:10,stop,0000/00/00,00:00:00
2021/10/26,15:34:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:10,stop,0000/00/00,00:00:00
2021/10/26,15:34:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:11,stop,0000/00/00,00:00:00
2021/10/26,15:34:11,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:11,stop,0000/00/00,00:00:00
2021/10/26,15:34:11,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:11,stop,0000/00/00,00:00:00
2021/10/26,15:34:11,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:11,stop,0000/00/00,00:00:00
2021/10/26,15:34:11,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:11,stop,0000/00/00,00:00:00
2021/10/26,15:34:11,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:11,stop,0000/00/00,00:00:00
2021/10/26,15:34:11,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:12,stop,0000/00/00,00:00:00
2021/10/26,15:34:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:12,stop,0000/00/00,00:00:00
2021/10/26,15:34:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:12,stop,0000/00/00,00:00:00
2021/10/26,15:34:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:12,stop,0000/00/00,00:00:00
2021/10/26,15:34:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:12,stop,0000/00/00,00:00:00
2021/10/26,15:34:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:26,stop,0000/00/00,00:00:00
2021/10/26,15:34:27,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:27,stop,0000/00/00,00:00:00
2021/10/26,15:34:27,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:27,stop,0000/00/00,00:00:00
2021/10/26,15:34:31,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:31,stop,0000/00/00,00:00:00
2021/10/26,15:34:31,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:31,stop,0000/00/00,00:00:00
2021/10/26,15:34:32,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:32,stop,0000/00/00,00:00:00
2021/10/26,15:34:32,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:32,stop,0000/00/00,00:00:00
2021/10/26,15:34:34,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:35,stop,0000/00/00,00:00:00
2021/10/26,15:34:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:35,stop,0000/00/00,00:00:00
2021/10/26,15:34:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:34:36,stop,0000/00/00,00:00:00
2021/10/26,15:34:46,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:56,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:57,stop,0000/00/00,00:00:00
2021/10/26,15:34:57,turn_left,0000/00/00,00:00:00
2021/10/26,15:34:58,stop,0000/00/00,00:00:00
2021/10/26,15:35:00,turn_left,0000/00/00,00:00:00
2021/10/26,15:35:01,stop,0000/00/00,00:00:00
2021/10/26,15:35:15,turn_left,0000/00/00,00:00:00
2021/10/26,15:35:16,stop,0000/00/00,00:00:00
2021/10/26,15:35:17,turn_left,0000/00/00,00:00:00
2021/10/26,15:35:17,stop,0000/00/00,00:00:00
2021/10/26,15:35:18,turn_left,0000/00/00,00:00:00
2021/10/26,15:35:18,stop,0000/00/00,00:00:00
2021/10/26,15:35:18,turn_left,0000/00/00,00:00:00
2021/10/26,15:35:18,stop,0000/00/00,00:00:00
2021/10/26,15:36:29,move_forward,0000/00/00,00:00:00
2021/10/26,15:36:30,stop,0000/00/00,00:00:00
2021/10/26,15:36:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:36:35,stop,0000/00/00,00:00:00
2021/10/26,15:36:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:36:38,stop,0000/00/00,00:00:00
2021/10/26,15:36:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:36:38,stop,0000/00/00,00:00:00
2021/10/26,15:36:57,turn_left,0000/00/00,00:00:00
2021/10/26,15:36:59,stop,0000/00/00,00:00:00
2021/10/26,15:37:00,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:01,stop,0000/00/00,00:00:00
2021/10/26,15:37:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:03,stop,0000/00/00,00:00:00
2021/10/26,15:37:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:03,stop,0000/00/00,00:00:00
2021/10/26,15:37:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:03,stop,0000/00/00,00:00:00
2021/10/26,15:37:06,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:06,stop,0000/00/00,00:00:00
2021/10/26,15:37:07,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:07,stop,0000/00/00,00:00:00
2021/10/26,15:37:07,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:07,stop,0000/00/00,00:00:00
2021/10/26,15:37:13,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:13,stop,0000/00/00,00:00:00
2021/10/26,15:37:15,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:15,stop,0000/00/00,00:00:00
2021/10/26,15:37:17,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:17,stop,0000/00/00,00:00:00
2021/10/26,15:37:17,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:17,stop,0000/00/00,00:00:00
2021/10/26,15:37:54,stop,0000/00/00,00:00:00
2021/10/26,15:37:57,turn_left,0000/00/00,00:00:00
2021/10/26,15:37:57,stop,0000/00/00,00:00:00
2021/10/26,15:38:01,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:01,stop,0000/00/00,00:00:00
2021/10/26,15:38:02,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:02,stop,0000/00/00,00:00:00
2021/10/26,15:38:03,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:03,stop,0000/00/00,00:00:00
2021/10/26,15:38:10,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:12,stop,0000/00/00,00:00:00
2021/10/26,15:38:23,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:24,stop,0000/00/00,00:00:00
2021/10/26,15:38:25,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:25,stop,0000/00/00,00:00:00
2021/10/26,15:38:25,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:25,stop,0000/00/00,00:00:00
2021/10/26,15:38:27,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:27,stop,0000/00/00,00:00:00
2021/10/26,15:38:27,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:27,stop,0000/00/00,00:00:00
2021/10/26,15:38:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:28,stop,0000/00/00,00:00:00
2021/10/26,15:38:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:28,stop,0000/00/00,00:00:00
2021/10/26,15:38:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:28,stop,0000/00/00,00:00:00
2021/10/26,15:38:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:28,stop,0000/00/00,00:00:00
2021/10/26,15:38:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:28,stop,0000/00/00,00:00:00
2021/10/26,15:38:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:28,stop,0000/00/00,00:00:00
2021/10/26,15:38:29,turn_left,0000/00/00,00:00:00
2021/10/26,15:38:29,stop,0000/00/00,00:00:00
2021/10/26,15:38:49,stop,0000/00/00,00:00:00
2021/10/26,15:38:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:50,stop,0000/00/00,00:00:00
2021/10/26,15:38:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:50,stop,0000/00/00,00:00:00
2021/10/26,15:38:55,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:55,stop,0000/00/00,00:00:00
2021/10/26,15:38:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:56,stop,0000/00/00,00:00:00
2021/10/26,15:38:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:56,stop,0000/00/00,00:00:00
2021/10/26,15:38:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:57,stop,0000/00/00,00:00:00
2021/10/26,15:38:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:57,stop,0000/00/00,00:00:00
2021/10/26,15:38:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:57,stop,0000/00/00,00:00:00
2021/10/26,15:38:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:58,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:59,stop,0000/00/00,00:00:00
2021/10/26,15:38:59,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:59,stop,0000/00/00,00:00:00
2021/10/26,15:38:59,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:59,stop,0000/00/00,00:00:00
2021/10/26,15:38:59,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:59,stop,0000/00/00,00:00:00
2021/10/26,15:38:59,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:59,stop,0000/00/00,00:00:00
2021/10/26,15:38:59,move_forward,0000/00/00,00:00:00
2021/10/26,15:38:59,stop,0000/00/00,00:00:00
2021/10/26,15:39:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:00,stop,0000/00/00,00:00:00
2021/10/26,15:39:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:00,stop,0000/00/00,00:00:00
2021/10/26,15:39:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:00,stop,0000/00/00,00:00:00
2021/10/26,15:39:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:00,stop,0000/00/00,00:00:00
2021/10/26,15:39:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:00,stop,0000/00/00,00:00:00
2021/10/26,15:39:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:01,stop,0000/00/00,00:00:00
2021/10/26,15:39:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:01,stop,0000/00/00,00:00:00
2021/10/26,15:39:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:01,stop,0000/00/00,00:00:00
2021/10/26,15:39:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:01,stop,0000/00/00,00:00:00
2021/10/26,15:39:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:01,stop,0000/00/00,00:00:00
2021/10/26,15:39:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:02,stop,0000/00/00,00:00:00
2021/10/26,15:39:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:02,stop,0000/00/00,00:00:00
2021/10/26,15:39:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:02,stop,0000/00/00,00:00:00
2021/10/26,15:39:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:02,stop,0000/00/00,00:00:00
2021/10/26,15:39:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:02,stop,0000/00/00,00:00:00
2021/10/26,15:39:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:03,stop,0000/00/00,00:00:00
2021/10/26,15:39:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:03,stop,0000/00/00,00:00:00
2021/10/26,15:39:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:03,stop,0000/00/00,00:00:00
2021/10/26,15:39:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:03,stop,0000/00/00,00:00:00
2021/10/26,15:39:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:03,stop,0000/00/00,00:00:00
2021/10/26,15:39:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:03,stop,0000/00/00,00:00:00
2021/10/26,15:39:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:04,stop,0000/00/00,00:00:00
2021/10/26,15:39:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:04,stop,0000/00/00,00:00:00
2021/10/26,15:39:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:04,stop,0000/00/00,00:00:00
2021/10/26,15:39:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:04,stop,0000/00/00,00:00:00
2021/10/26,15:39:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:04,stop,0000/00/00,00:00:00
2021/10/26,15:39:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:05,stop,0000/00/00,00:00:00
2021/10/26,15:39:05,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:05,stop,0000/00/00,00:00:00
2021/10/26,15:39:05,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:05,stop,0000/00/00,00:00:00
2021/10/26,15:39:05,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:05,stop,0000/00/00,00:00:00
2021/10/26,15:39:05,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:05,stop,0000/00/00,00:00:00
2021/10/26,15:39:06,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:06,stop,0000/00/00,00:00:00
2021/10/26,15:39:07,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:07,stop,0000/00/00,00:00:00
2021/10/26,15:39:07,move_forward,0000/00/00,00:00:00
2021/10/26,15:39:07,stop,0000/00/00,00:00:00
2021/10/26,15:39:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:39:08,stop,0000/00/00,00:00:00
2021/10/26,15:39:08,turn_right,0000/00/00,00:00:00
2021/10/26,15:39:09,stop,0000/00/00,00:00:00
2021/10/26,15:39:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:39:09,stop,0000/00/00,00:00:00
2021/10/26,15:39:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:39:09,stop,0000/00/00,00:00:00
2021/10/26,15:39:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:39:09,stop,0000/00/00,00:00:00
2021/10/26,15:39:09,turn_right,0000/00/00,00:00:00
2021/10/26,15:39:09,stop,0000/00/00,00:00:00
2021/10/26,15:39:10,turn_right,0000/00/00,00:00:00
2021/10/26,15:39:10,stop,0000/00/00,00:00:00
2021/10/26,15:39:11,turn_left,0000/00/00,00:00:00
2021/10/26,15:39:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:39:12,stop,0000/00/00,00:00:00
2021/10/26,15:39:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:39:12,stop,0000/00/00,00:00:00
2021/10/26,15:39:12,turn_left,0000/00/00,00:00:00
2021/10/26,15:39:12,stop,0000/00/00,00:00:00
2021/10/26,15:39:13,turn_left,0000/00/00,00:00:00
2021/10/26,15:39:13,stop,0000/00/00,00:00:00
2021/10/26,15:39:13,turn_left,0000/00/00,00:00:00
2021/10/26,15:39:13,stop,0000/00/00,00:00:00
2021/10/26,15:39:13,turn_left,0000/00/00,00:00:00
2021/10/26,15:39:13,stop,0000/00/00,00:00:00
2021/10/26,15:39:15,stop,0000/00/00,00:00:00
2021/10/26,15:39:15,stop,0000/00/00,00:00:00
2021/10/26,15:39:15,stop,0000/00/00,00:00:00
2021/10/26,15:39:16,stop,0000/00/00,00:00:00
2021/10/26,15:39:16,stop,0000/00/00,00:00:00
2021/10/26,15:39:16,stop,0000/00/00,00:00:00
2021/10/26,15:39:16,stop,0000/00/00,00:00:00
2021/10/26,15:39:17,stop,0000/00/00,00:00:00
2021/10/26,15:39:17,stop,0000/00/00,00:00:00
2021/10/26,15:39:17,stop,0000/00/00,00:00:00
2021/10/26,15:39:17,stop,0000/00/00,00:00:00
2021/10/26,15:40:55,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:55,stop,0000/00/00,00:00:00
2021/10/26,15:40:55,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:55,stop,0000/00/00,00:00:00
2021/10/26,15:40:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:56,stop,0000/00/00,00:00:00
2021/10/26,15:40:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:56,stop,0000/00/00,00:00:00
2021/10/26,15:40:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:56,stop,0000/00/00,00:00:00
2021/10/26,15:40:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:56,stop,0000/00/00,00:00:00
2021/10/26,15:40:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:56,stop,0000/00/00,00:00:00
2021/10/26,15:40:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:57,stop,0000/00/00,00:00:00
2021/10/26,15:40:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:40:57,stop,0000/00/00,00:00:00
2021/10/26,15:49:27,stop,0000/00/00,00:00:00
2021/10/26,15:49:27,stop,0000/00/00,00:00:00
2021/10/26,15:49:27,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:27,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:28,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:28,stop,0000/00/00,00:00:00
2021/10/26,15:49:33,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:35,stop,0000/00/00,00:00:00
2021/10/26,15:49:35,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:36,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:36,stop,0000/00/00,00:00:00
2021/10/26,15:49:37,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:38,stop,0000/00/00,00:00:00
2021/10/26,15:49:38,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:38,stop,0000/00/00,00:00:00
2021/10/26,15:49:39,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:39,stop,0000/00/00,00:00:00
2021/10/26,15:49:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:40,stop,0000/00/00,00:00:00
2021/10/26,15:49:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:40,stop,0000/00/00,00:00:00
2021/10/26,15:49:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:40,stop,0000/00/00,00:00:00
2021/10/26,15:49:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:40,stop,0000/00/00,00:00:00
2021/10/26,15:49:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:41,stop,0000/00/00,00:00:00
2021/10/26,15:49:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:41,stop,0000/00/00,00:00:00
2021/10/26,15:49:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:41,stop,0000/00/00,00:00:00
2021/10/26,15:49:42,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:42,stop,0000/00/00,00:00:00
2021/10/26,15:49:42,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:42,stop,0000/00/00,00:00:00
2021/10/26,15:49:42,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:42,stop,0000/00/00,00:00:00
2021/10/26,15:49:43,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:43,stop,0000/00/00,00:00:00
2021/10/26,15:49:43,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:43,stop,0000/00/00,00:00:00
2021/10/26,15:49:43,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:43,stop,0000/00/00,00:00:00
2021/10/26,15:49:43,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:43,stop,0000/00/00,00:00:00
2021/10/26,15:49:43,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:43,stop,0000/00/00,00:00:00
2021/10/26,15:49:44,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:44,stop,0000/00/00,00:00:00
2021/10/26,15:49:44,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:44,stop,0000/00/00,00:00:00
2021/10/26,15:49:44,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:44,stop,0000/00/00,00:00:00
2021/10/26,15:49:44,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:44,stop,0000/00/00,00:00:00
2021/10/26,15:49:44,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:44,stop,0000/00/00,00:00:00
2021/10/26,15:49:45,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:45,stop,0000/00/00,00:00:00
2021/10/26,15:49:46,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:47,stop,0000/00/00,00:00:00
2021/10/26,15:49:47,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:48,stop,0000/00/00,00:00:00
2021/10/26,15:49:49,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:49,stop,0000/00/00,00:00:00
2021/10/26,15:49:50,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:50,stop,0000/00/00,00:00:00
2021/10/26,15:49:51,turn_left,0000/00/00,00:00:00
2021/10/26,15:49:51,stop,0000/00/00,00:00:00
2021/10/26,15:49:53,stop,0000/00/00,00:00:00
2021/10/26,15:49:54,stop,0000/00/00,00:00:00
2021/10/26,15:49:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:49:56,stop,0000/00/00,00:00:00
2021/10/26,15:49:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:49:57,stop,0000/00/00,00:00:00
2021/10/26,15:49:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:49:57,stop,0000/00/00,00:00:00
2021/10/26,15:49:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:49:58,stop,0000/00/00,00:00:00
2021/10/26,15:49:58,move_forward,0000/00/00,00:00:00
2021/10/26,15:49:58,stop,0000/00/00,00:00:00
2021/10/26,15:49:58,move_forward,0000/00/00,00:00:00
2021/10/26,15:49:58,stop,0000/00/00,00:00:00
2021/10/26,15:49:58,move_forward,0000/00/00,00:00:00
2021/10/26,15:49:58,stop,0000/00/00,00:00:00
2021/10/26,15:50:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:00,stop,0000/00/00,00:00:00
2021/10/26,15:50:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:00,stop,0000/00/00,00:00:00
2021/10/26,15:50:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:00,stop,0000/00/00,00:00:00
2021/10/26,15:50:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:00,stop,0000/00/00,00:00:00
2021/10/26,15:50:00,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:00,stop,0000/00/00,00:00:00
2021/10/26,15:50:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:01,stop,0000/00/00,00:00:00
2021/10/26,15:50:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:01,stop,0000/00/00,00:00:00
2021/10/26,15:50:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:01,stop,0000/00/00,00:00:00
2021/10/26,15:50:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:01,stop,0000/00/00,00:00:00
2021/10/26,15:50:01,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:02,stop,0000/00/00,00:00:00
2021/10/26,15:50:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:02,stop,0000/00/00,00:00:00
2021/10/26,15:50:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:02,stop,0000/00/00,00:00:00
2021/10/26,15:50:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:02,stop,0000/00/00,00:00:00
2021/10/26,15:50:02,stop,0000/00/00,00:00:00
2021/10/26,15:50:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:02,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:02,stop,0000/00/00,00:00:00
2021/10/26,15:50:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:03,stop,0000/00/00,00:00:00
2021/10/26,15:50:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:03,stop,0000/00/00,00:00:00
2021/10/26,15:50:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:03,stop,0000/00/00,00:00:00
2021/10/26,15:50:03,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:03,stop,0000/00/00,00:00:00
2021/10/26,15:50:04,stop,0000/00/00,00:00:00
2021/10/26,15:50:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:04,stop,0000/00/00,00:00:00
2021/10/26,15:50:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:04,stop,0000/00/00,00:00:00
2021/10/26,15:50:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:04,stop,0000/00/00,00:00:00
2021/10/26,15:50:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:04,stop,0000/00/00,00:00:00
2021/10/26,15:50:04,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:05,stop,0000/00/00,00:00:00
2021/10/26,15:50:05,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:05,stop,0000/00/00,00:00:00
2021/10/26,15:50:05,move_forward,0000/00/00,00:00:00
2021/10/26,15:50:05,stop,0000/00/00,00:00:00
